obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.46578556299209595,0.17324203252792358,0.07694459401832851,-23.262836456298828,5.524013996124268,-0.33424121141433716,0.8418946266174316,-23.14716911315918,5.479966640472412,-0.33622461557388306,0.8416976928710938,-16.680452346801758,-0.034434523433446884,0.8340002298355103,50.0,480.0,-49.81458282470703,-49.41999816894531,4.777405261993408,2.2166502475738525,1004.9182155132294,480.0,12,24000,23.882540518725474,20.797143936157227,4.8503336906433105,0.22078891098499298
0.46361613273620605,0.1700848639011383,0.08167823703026889,-24.011960983276367,5.60695743560791,-0.49096253514289856,0.813772976398468,-23.648303985595703,5.55399227142334,-0.5127288699150085,0.7820352911949158,-17.065080642700195,-0.06870003789663315,0.8263639807701111,50.0,520.0,-49.82500076293945,-49.470001220703125,4.777982234954834,2.1308512687683105,1091.008015871048,520.0,13,26000,23.831172293671834,21.086992263793945,6.560711860656738,0.1933470517396927
0.45649492740631104,0.1718243509531021,0.07694459401832851,-23.913047790527344,4.959078788757324,-0.18631309270858765,0.901675820350647,-23.8135986328125,4.933325290679932,-0.16240328550338745,0.8840520977973938,-16.851619720458984,-0.11025370657444,0.8241474628448486,50.0,560.0,-49.833927154541016,-49.95000076293945,0.2179449498653412,2.0544180870056152,1173.2280414104462,560.0,14,28000,23.865778017322707,20.994483947753906,7.147336483001709,0.33326202630996704
0.4515308141708374,0.1719762682914734,0.08006885308329467,-24.498554229736328,4.940764904022217,0.009555494412779808,0.9552879333496094,-24.305309295654297,4.9400506019592285,0.009835085831582546,0.9432036876678467,-16.98496437072754,-0.12883958220481873,0.8247217535972595,50.0,600.0,-49.83333206176758,-49.88999938964844,0.39736634492874146,1.9896957874298096,1259.8525278568268,600.0,15,30000,23.81231083532761,21.251649856567383,6.375394344329834,0.1659041941165924
0.44708889722824097,0.17468039691448212,0.08006885308329467,-23.624168395996094,4.074321746826172,-0.2128821611404419,0.9229752421379089,-23.1922607421875,3.9290707111358643,-0.2298291027545929,0.92722088098526,-17.009511947631836,-0.1384737193584442,0.8316153883934021,50.0,640.0,-49.837501525878906,-49.880001068115234,0.430813193321228,1.92885160446167,1346.941602230072,640.0,16,32000,23.757525899429496,20.475635528564453,6.648216724395752,0.15933258831501007
0.4500328302383423,0.17756423354148865,0.08167823703026889,-23.252656936645508,4.061424255371094,-0.04557526484131813,0.9477542042732239,-23.202796936035156,4.082690238952637,-0.05608497932553291,0.9484423398971558,-16.96129608154297,-0.1237235888838768,0.841341495513916,50.0,680.0,-49.84558868408203,-49.880001068115234,0.430813193321228,1.8719239234924316,1445.1016974449158,680.0,17,34000,23.52775590819345,20.423490524291992,6.091838836669922,0.30106374621391296
0.4539094567298889,0.18023839592933655,0.0833199695945773,-24.925626754760742,4.183291435241699,-0.18867574632167816,0.9187062382698059,-24.84491539001465,4.20664119720459,-0.1464530974626541,0.9126138091087341,-17.045696258544922,-0.10047153383493423,0.8498903512954712,50.0,720.0,-49.849998474121094,-49.95000076293945,0.2179449498653412,1.8203325271606445,1530.73814868927,720.0,18,36000,23.51806547111002,20.49749183654785,5.709980010986328,0.19901622831821442
0.4552513360977173,0.18172654509544373,0.08006885308329467,-25.808645248413086,4.428115367889404,-0.12070383131504059,0.9183041453361511,-25.75784683227539,4.423633575439453,-0.1195322796702385,0.9245859980583191,-17.07474136352539,-0.10848543047904968,0.8534499406814575,50.0,760.0,-49.849998474121094,-49.90999984741211,0.34914177656173706,1.7751574516296387,1596.3370912075043,760.0,19,38000,23.804496061202194,20.88607406616211,6.7646803855896,0.20530645549297333
0.4547901451587677,0.18268513679504395,0.08006885308329467,-26.304790496826172,4.706909656524658,0.06559145450592041,0.9545770287513733,-26.133975982666016,4.769023418426514,0.06759561598300934,0.9412093162536621,-17.036848068237305,-0.13198381662368774,0.8544949293136597,50.0,800.0,-49.85124969482422,-49.869998931884766,0.43943148851394653,1.7332408428192139,1661.0440595149994,800.0,20,40000,24.081239610031425,21.24310302734375,6.408628463745117,0.23215828835964203
0.4538760483264923,0.18285337090492249,0.0833199695945773,-26.595169067382812,5.366453647613525,0.11492098122835159,0.9614580273628235,-26.46955108642578,5.412886142730713,0.10618973523378372,0.9508112668991089,-17.080963134765625,-0.16036376357078552,0.8546618223190308,50.0,840.0,-49.855953216552734,-49.869998931884766,0.43943148851394653,1.692268967628479,1726.0834414958954,840.0,21,42000,24.332543253877148,21.394834518432617,5.816242694854736,0.2633552551269531
0.4548950791358948,0.18284036219120026,0.07694459401832851,-25.755285263061523,5.178074836730957,0.2424449324607849,0.9319943189620972,-25.405166625976562,5.1300883293151855,0.19389459490776062,0.9309901595115662,-17.072162628173828,-0.1757185012102127,0.8517385125160217,50.0,880.0,-49.85340881347656,-49.88999938964844,0.34336572885513306,1.6562861204147339,1791.4211385250092,880.0,22,44000,24.56150541811067,20.639673233032227,6.695399761199951,0.23108136653900146
0.4564085602760315,0.18256612122058868,0.06561998579066344,-24.72100830078125,5.003079414367676,0.21834984421730042,0.9076511263847351,-24.364896774291992,4.861631870269775,0.2503369450569153,0.893256664276123,-17.061100006103516,-0.16907308995723724,0.8511365652084351,50.0,920.0,-49.85652160644531,-49.880001068115234,0.3544008731842041,1.6208761930465698,1856.1196284294128,920.0,23,46000,24.782885378419106,20.266185760498047,4.967156410217285,0.20313186943531036
0.4565311074256897,0.18154481053352356,0.0682844203499074,-22.1955509185791,3.894307851791382,0.04208502918481827,0.9395647644996643,-21.847187042236328,3.8105647563934326,0.037475887686014175,0.9600658416748047,-17.125747680664062,-0.16293202340602875,0.8500227332115173,50.0,960.0,-49.85625076293945,-49.88999938964844,0.37134891748428345,1.589733600616455,1900.355010509491,960.0,24,48000,25.258438415215405,18.924589157104492,4.656660079956055,0.14811958372592926
0.4577482342720032,0.1812027543783188,0.060598955937205407,-22.30899429321289,4.061336517333984,0.129553884267807,0.8996198773384094,-22.14521026611328,4.136454105377197,0.07428215444087982,0.9180431365966797,-17.221351623535156,-0.13817109167575836,0.8534412980079651,50.0,1000.0,-49.854000091552734,-49.84000015258789,0.4630334973335266,1.5609880685806274,1935.757060289383,1000.0,25,50000,25.829687529345925,19.065053939819336,6.580033779144287,0.2623324692249298
0.45907318592071533,0.18085995316505432,0.06181699495154324,-22.731815338134766,3.8581767082214355,0.059201017022132874,0.9158480167388916,-22.600627899169922,3.8090295791625977,0.03622978553175926,0.9185619354248047,-17.337657928466797,-0.11240582168102264,0.8591024279594421,50.0,1040.0,-49.85480880737305,-49.84000015258789,0.4630334973335266,1.5326809883117676,1969.5672755241394,1040.0,26,52000,26.40173841544042,19.15095329284668,5.714624404907227,0.17334024608135223
0.4604564905166626,0.18029437959194183,0.060598955937205407,-23.074867248535156,3.906374931335449,0.13763003051280975,0.881095290184021,-22.746416091918945,3.885861396789551,0.20317086577415466,0.840355396270752,-17.515268325805664,-0.0897715762257576,0.8600825667381287,50.0,1080.0,-49.85740661621094,-49.84000015258789,0.44090819358825684,1.5049426555633545,2004.9534440040588,1080.0,27,54000,26.93329371885938,19.3143367767334,5.245651721954346,0.21101924777030945
0.46211856603622437,0.17964529991149902,0.05823440555183466,-23.61282730102539,4.301787853240967,-0.05627381056547165,0.8746688961982727,-23.312347412109375,4.28965950012207,-0.10371573269367218,0.844176709651947,-17.673215866088867,-0.07130133360624313,0.8591957092285156,50.0,1120.0,-49.85982131958008,-49.91999816894531,0.33704596757888794,1.4793192148208618,2039.925064086914,1120.0,28,56000,27.451988794042308,19.557058334350586,5.743017673492432,0.11107083410024643
0.4642619490623474,0.17953965067863464,0.05823440555183466,-22.683837890625,3.9554710388183594,-0.010396243073046207,0.874579906463623,-22.35576057434082,3.9506304264068604,-0.061404742300510406,0.8836309909820557,-17.695629119873047,-0.05361204966902733,0.8612983822822571,50.0,1160.0,-49.86206817626953,-49.93000030517578,0.3241913318634033,1.4550539255142212,2074.449194908142,1160.0,29,58000,27.959228956951282,19.411788940429688,6.469714164733887,0.17432871460914612
0.46682432293891907,0.17941150069236755,0.057086957702023974,-22.54212188720703,4.026342391967773,-0.019543910399079323,0.8927489519119263,-22.154401779174805,4.148237705230713,-0.10110558569431305,0.8800984025001526,-17.71141815185547,-0.0326351560652256,0.8641953468322754,50.0,1200.0,-49.85749816894531,-49.84000015258789,0.7172168493270874,1.4429807662963867,2108.494110107422,1200.0,30,60000,28.4563280079275,19.64093589782715,7.676914691925049,0.20347140729427338
0.46853867173194885,0.17925652861595154,0.05823440555183466,-23.253131866455078,4.178534984588623,-0.14470702409744263,0.9074766039848328,-23.05012321472168,4.211806297302246,-0.1566869020462036,0.8906732797622681,-17.74759292602539,-0.021061213687062263,0.8671349287033081,50.0,1240.0,-49.852420806884766,-49.7400016784668,0.807712733745575,1.4250049591064453,2142.6742610931396,1240.0,31,62000,28.93580285431213,20.298145294189453,4.97127628326416,0.1710088700056076
0.46886616945266724,0.17917734384536743,0.05823440555183466,-22.99030303955078,4.361761569976807,-0.07547489553689957,0.9343464970588684,-22.592721939086914,4.51180362701416,-0.09813835471868515,0.9241002798080444,-17.821638107299805,-0.0241862665861845,0.8692363500595093,50.0,1280.0,-49.85234451293945,-49.709999084472656,0.8281906843185425,1.4050947427749634,2177.684880256653,1280.0,32,64000,29.389008749721967,20.820768356323242,8.110416412353516,0.1728184074163437
0.4691423177719116,0.17888516187667847,0.055962119107954095,-22.884042739868164,4.278873443603516,-0.04518425464630127,0.9118959307670593,-22.480224609375,4.3481903076171875,-0.10702657699584961,0.9079205989837646,-17.951269149780273,-0.025608403608202934,0.8687677979469299,50.0,1320.0,-49.853031158447266,-49.81999969482422,0.6063001751899719,1.38812255859375,2213.0583753585815,1320.0,33,66000,29.822981957855507,20.619482040405273,6.111148834228516,0.25837385654449463
0.4692710340023041,0.17855462431907654,0.057086957702023974,-22.797542572021484,4.102608680725098,-0.06206732243299484,0.9079307913780212,-22.574926376342773,4.198700428009033,-0.11224286258220673,0.9052866697311401,-18.04327964782715,-0.02190363220870495,0.8695020079612732,50.0,1360.0,-49.85588073730469,-49.93000030517578,0.43023252487182617,1.3681654930114746,2248.4453263282776,1360.0,34,68000,30.24311919162577,20.464744567871094,5.612038612365723,0.20986655354499817
0.4697108864784241,0.17807325720787048,0.05823440555183466,-22.725765228271484,4.501970291137695,-0.06152094900608063,0.9221836924552917,-22.394081115722656,4.654662609100342,-0.0637800469994545,0.9291075468063354,-18.228261947631836,-0.01801251620054245,0.8685407042503357,50.0,1400.0,-49.85643005371094,-49.91999816894531,0.3059411644935608,1.3501696586608887,2283.7431440353394,1400.0,35,70000,30.65143301374561,20.4301815032959,6.43837833404541,0.14690256118774414
0.4703269302845001,0.17752161622047424,0.05940491710342653,-22.941144943237305,4.704035758972168,-0.013611840084195137,0.9316476583480835,-22.69339370727539,4.9066481590271,0.0228620283305645,0.923799455165863,-18.4350528717041,-0.016080472618341446,0.867266833782196,50.0,1440.0,-49.85138702392578,-49.81999969482422,1.134724497795105,1.3627474308013916,2319.1240136623383,1440.0,36,72000,31.046205194649463,19.99311637878418,5.4074506759643555,0.11135580390691757
0.4713107645511627,0.17700856924057007,0.06181699495154324,-21.50171661376953,4.942709445953369,-0.23120759427547455,0.8925331830978394,-21.075801849365234,4.900383472442627,-0.2834104895591736,0.8672207593917847,-18.583906173706055,-0.018775179982185364,0.8671597242355347,50.0,1480.0,-49.85337829589844,-49.83000183105469,1.122987151145935,1.344956398010254,2353.7983384132385,1480.0,37,74000,31.43854713139337,19.455202102661133,6.482459545135498,0.1951463222503662
0.47143882513046265,0.17604020237922668,0.06432701283272566,-21.485002517700195,5.0099968910217285,-0.2052309215068817,0.8862134218215942,-21.18519401550293,5.036241054534912,-0.20728936791419983,0.8823679089546204,-18.6929988861084,-0.020362643525004387,0.864258348941803,50.0,1520.0,-49.80394744873047,-49.04999923706055,5.760859489440918,1.9761031866073608,2389.0561513900757,1520.0,38,76000,31.81172613116661,19.409997940063477,6.301895618438721,0.20681297779083252
0.47125861048698425,0.17530067265033722,0.06181699495154324,-21.134170532226562,4.7318878173828125,-0.11056037992238998,0.9092152714729309,-20.810688018798828,4.855816841125488,-0.027627993375062943,0.9194802641868591,-18.71732521057129,-0.019784878939390182,0.8618290424346924,50.0,1560.0,-49.80256271362305,-49.06999969482422,5.678476810455322,1.9541523456573486,2424.2224259376526,1560.0,39,78000,32.175265423440166,19.48383331298828,6.515603542327881,0.2560350000858307
0.4711798131465912,0.17451706528663635,0.05940491710342653,-21.16939926147461,4.8053507804870605,-0.09612777829170227,0.9061065912246704,-20.84243392944336,4.95872163772583,-0.16769932210445404,0.9156238436698914,-18.770586013793945,-0.019378533586859703,0.8594353199005127,50.0,1600.0,-49.7756233215332,-48.970001220703125,6.315781593322754,2.2699737548828125,2459.4080469608307,1600.0,40,80000,32.52815249541798,19.639934539794922,7.428572177886963,0.216032013297081
0.47098761796951294,0.17388129234313965,0.05940491710342653,-21.64173126220703,5.332875728607178,-0.20347724854946136,0.892616868019104,-21.326568603515625,5.363587379455566,-0.19000780582427979,0.895680844783783,-18.80276107788086,-0.018197497352957726,0.8579598069190979,50.0,1640.0,-49.77927017211914,-49.41999816894531,4.779498100280762,2.2428879737854004,2495.138785839081,1640.0,41,82000,32.86390338901511,19.852251052856445,5.1111226081848145,0.20123253762722015
0.47053012251853943,0.17326630651950836,0.05940491710342653,-21.827730178833008,5.014776706695557,-0.19635845720767975,0.915006697177887,-21.55419158935547,5.03848123550415,-0.18711110949516296,0.912229597568512,-18.818979263305664,-0.016868967562913895,0.8569551706314087,50.0,1680.0,-49.78333282470703,-49.439998626708984,4.779792308807373,2.2167022228240967,2529.9893186092377,1680.0,42,84000,33.20172120180163,20.13823890686035,6.722817897796631,0.15536461770534515
0.4698440432548523,0.1727733314037323,0.05940491710342653,-22.71611785888672,4.7802276611328125,-0.26120230555534363,0.8887484073638916,-22.4609375,4.836326599121094,-0.2619505226612091,0.893766462802887,-18.82868194580078,-0.015353364869952202,0.8566034436225891,50.0,1720.0,-49.78604507446289,-49.91999816894531,0.3655133545398712,2.191588878631592,2565.0624125003815,1720.0,43,86000,33.52744930528555,20.823347091674805,6.3100786209106445,0.19496987760066986
0.46908724308013916,0.17251121997833252,0.060598955937205407,-23.781082153320312,4.799240589141846,-0.15095223486423492,0.9082257151603699,-23.61908721923828,4.827343940734863,-0.17161083221435547,0.9145355224609375,-18.850595474243164,-0.01523679681122303,0.856814980506897,50.0,1760.0,-49.78806686401367,-49.90999984741211,0.34914177656173706,2.167417526245117,2600.338834285736,1760.0,44,88000,33.84174356038179,21.479690551757812,7.626255989074707,0.2137070894241333
0.4686819911003113,0.17202690243721008,0.05940491710342653,-23.97228240966797,4.756818771362305,-0.17723876237869263,0.9080649614334106,-23.677757263183594,4.798551082611084,-0.17157571017742157,0.9035400152206421,-18.920814514160156,-0.013945089653134346,0.8566656708717346,50.0,1800.0,-49.77277755737305,-49.56999969482422,2.9060449600219727,2.2494521141052246,2635.20525765419,1800.0,45,90000,34.15293732379553,21.54714584350586,6.2154927253723145,0.22972846031188965
0.4692575931549072,0.17190444469451904,0.055962119107954095,-23.332773208618164,4.522286415100098,0.12806721031665802,0.8838204741477966,-22.83941650390625,4.495194435119629,0.029719579964876175,0.859564483165741,-18.965383529663086,-0.009491310454905033,0.8564943671226501,50.0,1840.0,-49.7739143371582,-49.529998779296875,2.9170358180999756,2.226318359375,2669.6841967105865,1840.0,46,92000,34.461004830967084,21.045543670654297,7.690519332885742,0.23848433792591095
0.47115427255630493,0.171932190656662,0.054859444277966955,-23.05400848388672,4.446579933166504,0.2818576395511627,0.8274376392364502,-22.738603591918945,4.480193614959717,0.20331895351409912,0.8311034440994263,-18.991079330444336,-0.0019762974698096514,0.8563632369041443,50.0,1880.0,-49.77712631225586,-49.88999938964844,0.4667976200580597,2.203673839569092,2703.21076631546,1880.0,47,94000,34.77346316141091,20.788145065307617,7.553799629211426,0.2148076742887497
0.4728613495826721,0.17182347178459167,0.05377849649835011,-22.663982391357422,4.345381259918213,0.3807387948036194,0.8166975975036621,-22.447214126586914,4.379982948303223,0.32366442680358887,0.826464056968689,-19.014972686767578,0.011648759245872498,0.8552928566932678,50.0,1920.0,-49.77864456176758,-49.84000015258789,0.5607138276100159,2.181948184967041,2736.6774909496307,1920.0,48,96000,35.079032994380306,20.592756271362305,6.540961265563965,0.177811861038208
0.47391992807388306,0.17149735987186432,0.05066177638540577,-22.367897033691406,4.7100653648376465,0.2014305293560028,0.8585407733917236,-22.11419677734375,4.803525924682617,0.262536883354187,0.8431586623191833,-19.05830192565918,0.023036280646920204,0.8543450236320496,50.0,1960.0,-49.78163146972656,-49.880001068115234,0.4749736785888672,2.1599953174591064,2770.3663029670715,1960.0,49,98000,35.374383486776345,20.496227264404297,6.6036810874938965,0.24263113737106323
0.47383543848991394,0.17101967334747314,0.05377849649835011,-22.351322174072266,4.645545482635498,0.1645854413509369,0.8909814953804016,-22.155467987060547,4.686025142669678,0.1578328013420105,0.8905903697013855,-19.075258255004883,0.02471761964261532,0.85207599401474,50.0,2000.0,-49.7859992980957,-49.95000076293945,0.25980761647224426,2.138504981994629,2807.3951976299286,2000.0,50,100000,35.62020768733324,20.6756649017334,6.746953010559082,0.19701352715492249
0.4738593101501465,0.1707923710346222,0.055962119107954095,-23.44839859008789,4.491799354553223,0.22013351321220398,0.8653769493103027,-23.13357162475586,4.535629749298096,0.23452390730381012,0.8692958950996399,-19.071340560913086,0.02190260961651802,0.8488529324531555,50.0,2040.0,-49.78627395629883,-49.90999984741211,0.3766961395740509,2.1188712120056152,2844.4710936546326,2040.0,51,102000,35.85903904157746,20.78725814819336,7.3871378898620605,0.22362443804740906
0.4750490188598633,0.17079736292362213,0.054859444277966955,-22.898386001586914,4.614457130432129,0.02469867654144764,0.8797255158424377,-22.68144989013672,4.683567523956299,0.03374011069536209,0.8840963840484619,-19.072654724121094,0.023738572373986244,0.8455973267555237,50.0,2080.0,-49.789424896240234,-49.900001525878906,0.3872983157634735,2.0987367630004883,2878.6373126506805,2080.0,52,104000,36.12820536402888,20.807571411132812,5.210887908935547,0.3154326379299164
0.47582805156707764,0.17055046558380127,0.04966353924655011,-22.68966293334961,4.356966972351074,0.03408535197377205,0.8744950294494629,-22.394004821777344,4.42850399017334,0.008563777431845665,0.8841028213500977,-19.086490631103516,0.025721313431859016,0.8429434299468994,50.0,2120.0,-49.79245376586914,-49.91999816894531,0.33704596757888794,2.0791733264923096,2914.6201248168945,2120.0,53,106000,36.36837579533945,20.653358459472656,6.5255231857299805,0.23884807527065277
0.47641974687576294,0.1702437698841095,0.045863445263280886,-22.794082641601562,4.593895435333252,0.11727312207221985,0.866908609867096,-22.485050201416016,4.674511909484863,0.12479721009731293,0.8521620631217957,-19.12781524658203,0.024585260078310966,0.8409682512283325,50.0,2160.0,-49.79305648803711,-49.90999984741211,0.40236803889274597,2.0613839626312256,2949.1279571056366,2160.0,54,108000,36.62099494183849,20.98361587524414,5.975369453430176,0.2214682251214981
0.47682440280914307,0.17002373933792114,0.04407386942827646,-23.18484878540039,4.5391459465026855,0.16839906573295593,0.8512760400772095,-22.86437225341797,4.58385705947876,0.11478541046380997,0.8518927693367004,-19.17093849182129,0.025206955149769783,0.8389717936515808,50.0,2200.0,-49.792728424072266,-49.81999969482422,0.5546169877052307,2.0442252159118652,2983.3583612442017,2200.0,55,110000,36.87119905840772,21.07967758178711,6.5209736824035645,0.20237594842910767
0.4774232506752014,0.16997548937797546,0.04407386942827646,-23.37112045288086,4.2237420082092285,-0.1178780198097229,0.8842107653617859,-23.011287689208984,4.223784923553467,-0.0265340693295002,0.8928186893463135,-19.176097869873047,0.027845971286296844,0.8391273021697998,50.0,2240.0,-49.7928581237793,-49.77000045776367,0.6301586627960205,2.027256965637207,3017.329315185547,2240.0,56,112000,37.118918189118084,21.25037384033203,5.644474983215332,0.18973788619041443
0.4768209457397461,0.17034368216991425,0.04235412222587577,-22.938514709472656,4.269437313079834,0.04297605901956558,0.8572085499763489,-22.68437385559082,4.333491802215576,0.06884811073541641,0.8658729195594788,-19.141284942626953,0.024868419393897057,0.8400153517723083,50.0,2280.0,-49.7943000793457,-49.83000183105469,0.5487257838249207,2.0103378295898438,3051.925229072571,2280.0,57,114000,37.3534708236095,21.051572799682617,8.182345390319824,0.25108569860458374
0.47704896330833435,0.17022743821144104,0.04151957869412388,-23.20282554626465,4.286433696746826,-0.07565814256668091,0.862163245677948,-22.885955810546875,4.34051513671875,-0.14603199064731598,0.8704411387443542,-19.152982711791992,0.025472601875662804,0.840366542339325,50.0,2320.0,-49.795257568359375,-49.84000015258789,0.5043808221817017,1.9939292669296265,3086.4753816127777,2320.0,58,116000,37.583322611627786,21.44152069091797,7.579500198364258,0.15943259000778198
0.476951003074646,0.16992993652820587,0.04407386942827646,-23.534366607666016,4.313897132873535,-0.026696158573031425,0.8870788812637329,-23.23215103149414,4.352000713348389,-0.045173004269599915,0.87645024061203,-19.179824829101562,0.02516077272593975,0.8394497036933899,50.0,2360.0,-49.79491424560547,-49.849998474121094,0.5722761750221252,1.9794214963912964,3121.5881612300873,2360.0,59,118000,37.801270989412366,21.548677444458008,8.04782772064209,0.1559654027223587
0.47683829069137573,0.1695510745048523,0.04320544008261588,-23.826507568359375,4.343806266784668,0.10769912600517273,0.8234876394271851,-23.533828735351562,4.383483409881592,0.12877824902534485,0.811579167842865,-19.232357025146484,0.024659186601638794,0.8375804424285889,50.0,2400.0,-49.79624938964844,-49.84000015258789,0.6590902805328369,1.9646210670471191,3156.3435611724854,2400.0,60,120000,38.0186749871499,21.69550132751465,7.438546657562256,0.19199423491954803
0.4767161011695862,0.1691640317440033,0.04495975420378481,-23.506717681884766,4.464771270751953,-0.25851842761039734,0.8147284388542175,-23.148380279541016,4.516095161437988,-0.2508247196674347,0.8130602836608887,-19.276538848876953,0.019614625722169876,0.8362959623336792,50.0,2440.0,-49.799591064453125,-49.88999938964844,0.5982474684715271,1.9486228227615356,3191.8252227306366,2440.0,61,122000,38.22264425106204,21.559558868408203,6.213383197784424,0.21262042224407196
